epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,7742.59,1.33385,0.69205,0.00491,0.83598,0.77585,0.82906,0.58004,1.23902,0.65447,0.00575,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,7798.67,1.33883,0.68925,0.00492,0.83559,0.77578,0.82905,0.57937,1.23915,0.6534,0.00575,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,7854.39,1.3298,0.68271,0.00492,0.83442,0.77508,0.82874,0.57816,1.23871,0.65492,0.00574,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,7912.48,1.32909,0.67744,0.00485,0.84079,0.77029,0.83005,0.57894,1.23861,0.65421,0.00574,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,7968.88,1.31086,0.66779,0.00483,0.8345,0.77663,0.83018,0.57949,1.23684,0.65614,0.00573,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,8025.9,1.32567,0.67848,0.00485,0.83059,0.77457,0.83037,0.57976,1.23631,0.65584,0.00573,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,8081.97,1.33148,0.68273,0.00482,0.83286,0.7771,0.83062,0.57968,1.23756,0.65524,0.00573,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,8137.67,1.31774,0.67557,0.00485,0.83075,0.77496,0.83,0.57891,1.2378,0.65613,0.00573,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,8193.25,1.3148,0.66936,0.00481,0.83359,0.77181,0.82813,0.57747,1.23846,0.65535,0.00573,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,8250.8,1.31873,0.67542,0.00483,0.83344,0.77342,0.82931,0.57818,1.23925,0.65334,0.00573,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,8306.69,1.31617,0.67618,0.00478,0.83663,0.77252,0.83013,0.57892,1.23776,0.65335,0.00573,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,8363.76,1.30762,0.6656,0.0048,0.83271,0.77492,0.83162,0.58005,1.23723,0.65359,0.00572,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,8419.4,1.31564,0.67699,0.00477,0.8362,0.77404,0.83186,0.58017,1.23729,0.65573,0.00574,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,8475.23,1.30052,0.6679,0.00473,0.82813,0.77866,0.83142,0.57956,1.23789,0.65684,0.00573,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,8531.04,1.29106,0.65493,0.00469,0.83583,0.77522,0.83127,0.57956,1.23721,0.65867,0.00573,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,8588.26,1.29662,0.66145,0.00475,0.83261,0.77672,0.83167,0.58044,1.23664,0.65996,0.00573,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,8646.18,1.29877,0.66075,0.00469,0.83229,0.77582,0.83128,0.58005,1.23662,0.65866,0.00572,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,8702.3,1.29739,0.65601,0.0047,0.83328,0.77684,0.83138,0.58057,1.23707,0.65945,0.00571,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,8757.67,1.28874,0.65495,0.00468,0.83022,0.77406,0.83203,0.58031,1.23593,0.66135,0.00571,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,8813.98,1.29117,0.65838,0.00469,0.83141,0.77564,0.83265,0.58069,1.23614,0.66116,0.00571,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,8869.64,1.29124,0.65508,0.00465,0.83278,0.77414,0.83297,0.58087,1.23625,0.66165,0.00571,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,8925.85,1.29383,0.66056,0.0047,0.83739,0.77243,0.83367,0.58158,1.23568,0.6624,0.00571,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,8984.48,1.27879,0.64553,0.00464,0.83387,0.77416,0.8335,0.58094,1.23644,0.6614,0.00571,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,9040.84,1.27915,0.65088,0.0046,0.83431,0.77369,0.83431,0.58106,1.23507,0.66277,0.0057,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,9096.78,1.27181,0.64451,0.00461,0.84131,0.76915,0.83425,0.58109,1.23503,0.6636,0.0057,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,9152.19,1.28085,0.65099,0.00464,0.83821,0.77021,0.83424,0.58141,1.23592,0.66325,0.0057,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,9208.41,1.27245,0.64635,0.0046,0.8345,0.77588,0.83301,0.58026,1.23625,0.66186,0.0057,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,9264.07,1.26984,0.63964,0.00458,0.8373,0.77131,0.83197,0.57922,1.23547,0.66273,0.0057,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,9321.96,1.26762,0.64282,0.00455,0.83544,0.76988,0.83141,0.5789,1.23482,0.66411,0.0057,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,9380.22,1.26752,0.63748,0.00452,0.84147,0.76528,0.83174,0.57916,1.23426,0.66457,0.00569,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,9436.98,1.26752,0.6441,0.00452,0.84293,0.76311,0.8314,0.57951,1.23486,0.6651,0.00569,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,9492.94,1.25703,0.63096,0.00452,0.84342,0.7659,0.83094,0.57991,1.23421,0.66545,0.00569,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,9548.94,1.25989,0.63861,0.00451,0.8415,0.76686,0.83144,0.5803,1.23477,0.66509,0.00569,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,9604.68,1.24958,0.63056,0.00451,0.85627,0.76135,0.83145,0.58049,1.23475,0.66451,0.00569,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,9661.07,1.24912,0.62612,0.00449,0.85027,0.76612,0.83146,0.58065,1.23379,0.66613,0.00568,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,9720.23,1.2518,0.62996,0.00452,0.85172,0.76031,0.83052,0.57935,1.23445,0.66596,0.00569,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,9776.27,1.2423,0.62035,0.00447,0.85144,0.76279,0.83089,0.57981,1.23401,0.66673,0.00569,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,9832.14,1.24892,0.62415,0.00444,0.85171,0.76019,0.83071,0.57995,1.23468,0.66688,0.00568,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,9888.44,1.242,0.62713,0.00445,0.85474,0.76122,0.83085,0.58048,1.23497,0.66632,0.00569,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,9944.29,1.24013,0.62709,0.00443,0.86057,0.75544,0.83097,0.58031,1.23506,0.66686,0.00568,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,9999.84,1.23916,0.61938,0.0044,0.85913,0.76056,0.83104,0.58016,1.23499,0.66759,0.00568,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,10058.4,1.24334,0.6189,0.00441,0.85909,0.75846,0.83123,0.57981,1.23576,0.66749,0.00569,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,10114.8,1.23359,0.61867,0.00442,0.85911,0.76232,0.83142,0.58015,1.23525,0.66749,0.00569,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,10170.3,1.23268,0.62022,0.00437,0.85679,0.76382,0.83164,0.5802,1.23523,0.6672,0.00568,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,10225.4,1.23116,0.61651,0.0044,0.85647,0.76532,0.83163,0.58093,1.23539,0.66618,0.00569,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,10282.9,1.22334,0.60673,0.00435,0.85612,0.76877,0.83103,0.58057,1.23633,0.66569,0.00569,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,10338.9,1.22715,0.61501,0.00434,0.85782,0.76581,0.83087,0.5808,1.23617,0.66559,0.00569,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
